pipeline,scaling,scene,goal_type,goal_id,trial,success,planning_time_s,wall_time_s,traj_duration_s,error_code
ompl,0.25,floor_obstacle,pose,rand06,1,True,0.025667468,0.03523380099795759,12.374717535,1
ompl,0.25,floor_obstacle,pose,rand07,1,True,0.026146206,0.03825213899835944,12.583369169000001,1
ompl,0.25,floor_obstacle,joint,home1,2,False,0.0,0.02297292894218117,nan,99999
ompl,0.25,floor_obstacle,joint,home2,2,True,0.018389401,0.032801675028167665,12.215138,1
ompl,0.25,floor_obstacle,joint,home3,2,False,0.0,0.02284050197340548,nan,99999
ompl,0.25,floor_obstacle,pose,anchor,2,True,0.027661986,0.040147460997104645,13.024973539,1
ompl,0.25,floor_obstacle,pose,rand00,2,True,0.024897026,0.03845324006397277,12.980151371,1
ompl,0.25,floor_obstacle,pose,rand01,2,True,0.027469839,0.04439479496795684,15.302620561,1
ompl,0.25,floor_obstacle,pose,rand02,2,True,0.024393742000000003,0.034894358017481863,12.402682398,1
ompl,0.25,floor_obstacle,pose,rand03,2,False,0.026150873999999998,0.04130594793241471,13.527452193,-2
ompl,0.25,floor_obstacle,pose,rand04,2,True,0.030810953999999998,0.05002623505424708,14.671425747,1
ompl,0.25,floor_obstacle,pose,rand05,2,False,0.026221337,0.042035968974232674,13.798288173,-2
ompl,0.25,floor_obstacle,pose,rand06,2,True,0.025835824,0.03809490997809917,13.932563246,1
ompl,0.25,floor_obstacle,pose,rand07,2,False,0.026364076,0.03906754800118506,12.230497822,-2
