pipeline,scaling,scene,goal_type,goal_id,trial,success,planning_time_s,wall_time_s,traj_duration_s,error_code
isaac_ros_cumotion,0.25,floor_obstacle,joint,home1,1,False,0.0,0.10452155105303973,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,joint,home2,1,False,0.0,0.10737858503125608,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,joint,home3,1,False,0.0,0.09737534204032272,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,pose,anchor,1,True,0.08388614654541016,0.11184284603223205,26.724939733,1
isaac_ros_cumotion,0.25,floor_obstacle,pose,rand00,1,True,0.08300042152404785,0.1057770139304921,26.18307048,1
isaac_ros_cumotion,0.25,floor_obstacle,pose,rand01,1,True,0.08608150482177734,0.10557646094821393,32.137040197,1
isaac_ros_cumotion,0.25,floor_obstacle,pose,rand02,1,True,0.09331250190734863,0.11193453206215054,26.821650266,1
isaac_ros_cumotion,0.25,floor_obstacle,pose,rand03,1,True,0.07538795471191406,0.09663686295971274,29.198794751,1
isaac_ros_cumotion,0.25,floor_obstacle,pose,rand04,1,True,0.31933140754699707,0.34061747300438583,28.499583362,1
isaac_ros_cumotion,0.25,floor_obstacle,pose,rand05,1,True,0.27292442321777344,0.29668206500355154,26.62062326,1
isaac_ros_cumotion,0.25,floor_obstacle,pose,rand06,1,True,0.08447027206420898,0.10554264101665467,31.474350839,1
isaac_ros_cumotion,0.25,floor_obstacle,pose,rand07,1,True,0.08264708518981934,0.11226823809556663,26.857310503,1
isaac_ros_cumotion,0.25,floor_obstacle,joint,home1,2,False,0.0,0.10898926295340061,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,joint,home2,2,False,0.0,0.09480475005693734,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,joint,home3,2,False,0.0,0.09801989595871419,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,pose,anchor,2,True,0.08320951461791992,0.10674777592066675,26.53092724,1
isaac_ros_cumotion,0.25,floor_obstacle,pose,rand00,2,True,0.08428668975830078,0.1060021729208529,26.207904784,1
isaac_ros_cumotion,0.25,floor_obstacle,pose,rand01,2,True,0.08307003974914551,0.11151108494959772,31.699245214,1
isaac_ros_cumotion,0.25,floor_obstacle,pose,rand02,2,True,0.08102297782897949,0.10332511202432215,26.987381278,1
isaac_ros_cumotion,0.25,floor_obstacle,pose,rand03,2,True,0.07965517044067383,0.09782295802142471,28.62686035,1
isaac_ros_cumotion,0.25,floor_obstacle,pose,rand04,2,True,0.0789346694946289,0.10564001591410488,28.239638954,1
isaac_ros_cumotion,0.25,floor_obstacle,pose,rand05,2,True,0.1911144256591797,0.21675234707072377,25.993706791,1
isaac_ros_cumotion,0.25,floor_obstacle,pose,rand06,2,True,0.07604861259460449,0.09930681600235403,31.764696477,1
isaac_ros_cumotion,0.25,floor_obstacle,pose,rand07,2,True,0.07913804054260254,0.10278459498658776,26.43667066,1
