pipeline,scaling,scene,goal_type,goal_id,trial,success,planning_time_s,wall_time_s,traj_duration_s,error_code
isaac_ros_cumotion,0.25,floor,pose,rand05,2,True,0.25425100326538086,0.3160880879731849,15.142386584,1
isaac_ros_cumotion,0.25,floor,pose,rand06,2,False,0.0,0.26588721200823784,nan,-1
isaac_ros_cumotion,0.25,floor,pose,rand07,2,False,0.0,0.3031727409688756,nan,-1
isaac_ros_cumotion,0.25,floor,pose,rand08,2,True,0.2393016815185547,0.29946151201147586,12.372183411,1
isaac_ros_cumotion,0.25,floor,pose,rand09,2,False,0.0,0.2694847520906478,nan,-1
isaac_ros_cumotion,0.25,floor,pose,rand10,2,True,0.23171639442443848,0.2805136260576546,26.077426581,1
isaac_ros_cumotion,0.25,floor,pose,rand11,2,False,0.0,0.26922828098759055,nan,-1
isaac_ros_cumotion,0.25,floor,joint,home1,3,True,0.24360132217407227,0.2953704600222409,6.300000092,1
isaac_ros_cumotion,0.25,floor,joint,home2,3,True,0.2652914524078369,0.3193664450664073,29.927913576,1
isaac_ros_cumotion,0.25,floor,joint,home3,3,True,0.22210144996643066,0.28305323200765997,23.831385522,1
isaac_ros_cumotion,0.25,floor,pose,reach0,3,True,0.246673583984375,0.29953433899208903,9.893857955,1
isaac_ros_cumotion,0.25,floor,pose,reach1,3,True,0.2727243900299072,0.3279867609962821,29.555447816,1
isaac_ros_cumotion,0.25,floor,pose,reach2,3,True,0.23138046264648438,0.27797176397871226,6.87444055,1
isaac_ros_cumotion,0.25,floor,pose,reach3,3,True,0.26337742805480957,0.32810060994233936,11.789763852,1
isaac_ros_cumotion,0.25,floor,pose,rand00,3,False,0.0,0.2644433550303802,nan,-1
isaac_ros_cumotion,0.25,floor,pose,rand01,3,True,0.232682466506958,0.2994377160212025,6.51805973,1
isaac_ros_cumotion,0.25,floor,pose,rand02,3,True,0.3177683353424072,0.3704862560844049,12.972449988,1
isaac_ros_cumotion,0.25,floor,pose,rand03,3,True,0.26468443870544434,0.33757468801923096,25.67703983,1
isaac_ros_cumotion,0.25,floor,pose,rand04,3,True,0.23884224891662598,0.29566022602375597,10.289459778,1
isaac_ros_cumotion,0.25,floor,pose,rand05,3,True,0.2372431755065918,0.27958581398706883,14.78936751,1
isaac_ros_cumotion,0.25,floor,pose,rand06,3,False,0.0,0.32809826999437064,nan,-1
isaac_ros_cumotion,0.25,floor,pose,rand07,3,False,0.0,0.29722817800939083,nan,-1
isaac_ros_cumotion,0.25,floor,pose,rand08,3,True,0.2365436553955078,0.28454330610111356,12.261141567,1
isaac_ros_cumotion,0.25,floor,pose,rand09,3,False,0.0,0.28020503104198724,nan,-1
isaac_ros_cumotion,0.25,floor,pose,rand10,3,True,0.24211597442626953,0.3016791489208117,26.008398592,1
isaac_ros_cumotion,0.25,floor,pose,rand11,3,False,0.0,0.3013791110133752,nan,-1
isaac_ros_cumotion,0.25,floor,joint,home1,4,True,0.25218939781188965,0.33091916400007904,6.300000092,1
isaac_ros_cumotion,0.25,floor,joint,home2,4,True,0.2425398826599121,0.28808623901568353,29.021257728,1
isaac_ros_cumotion,0.25,floor,joint,home3,4,True,0.22373652458190918,0.2660772129893303,25.58240211,1
isaac_ros_cumotion,0.25,floor,pose,reach0,4,True,0.22176170349121094,0.2809487789636478,9.668244481,1
isaac_ros_cumotion,0.25,floor,pose,reach1,4,True,0.22016596794128418,0.28321168397087604,26.144723473,1
isaac_ros_cumotion,0.25,floor,pose,reach2,4,True,0.2475600242614746,0.30867548391688615,7.077374203,1
isaac_ros_cumotion,0.25,floor,pose,reach3,4,True,0.2470705509185791,0.32126338907983154,11.640571206,1
isaac_ros_cumotion,0.25,floor,pose,rand00,4,False,0.0,0.2913049429189414,nan,-1
isaac_ros_cumotion,0.25,floor,pose,rand01,4,True,0.26068973541259766,0.32462621794547886,6.795425421,1
isaac_ros_cumotion,0.25,floor,pose,rand02,4,True,0.23691320419311523,0.28048496309202164,12.891947373,1
isaac_ros_cumotion,0.25,floor,pose,rand03,4,True,0.23461198806762695,0.2967307270737365,23.592910855,1
isaac_ros_cumotion,0.25,floor,pose,rand04,4,True,0.26328158378601074,0.3319193701026961,10.182862087,1
isaac_ros_cumotion,0.25,floor,pose,rand05,4,True,0.2598438262939453,0.312689621001482,15.177000089,1
isaac_ros_cumotion,0.25,floor,pose,rand06,4,False,0.0,0.2636210189666599,nan,-1
isaac_ros_cumotion,0.25,floor,pose,rand07,4,False,0.0,0.28039485099725425,nan,-1
isaac_ros_cumotion,0.25,floor,pose,rand08,4,True,0.24367594718933105,0.29217291495297104,12.199559925,1
isaac_ros_cumotion,0.25,floor,pose,rand09,4,False,0.0,0.28150363196618855,nan,-1
isaac_ros_cumotion,0.25,floor,pose,rand10,4,True,0.2590153217315674,0.3197000010404736,25.943469285,1
isaac_ros_cumotion,0.25,floor,pose,rand11,4,False,0.0,0.3079616109607741,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,joint,home1,0,False,0.0,0.09714270895346999,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,joint,home2,0,False,0.0,0.10879886895418167,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,joint,home3,0,False,0.0,0.06737704994156957,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,pose,reach0,0,False,0.0,0.08496911998372525,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,pose,reach1,0,False,0.0,0.0830049670767039,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,pose,reach2,0,False,0.0,0.11753695702645928,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,pose,reach3,0,False,0.0,0.132718401029706,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,pose,rand00,0,False,0.0,0.08914537902455777,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,pose,rand01,0,False,0.0,0.10053864901419729,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,pose,rand02,0,False,0.0,0.09666432300582528,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,pose,rand03,0,False,0.0,0.09865288494620472,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,pose,rand04,0,False,0.0,0.10846870497334749,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,pose,rand05,0,False,0.0,0.14388908189721406,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,pose,rand06,0,False,0.0,0.11329166393261403,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,pose,rand07,0,False,0.0,0.08539484196808189,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,pose,rand08,0,False,0.0,0.10932985006365925,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,pose,rand09,0,False,0.0,0.12225295999087393,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,pose,rand10,0,False,0.0,0.11261015594936907,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,pose,rand11,0,False,0.0,0.12524603097699583,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,joint,home1,1,False,0.0,0.1372283820528537,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,joint,home2,1,False,0.0,0.1164438750129193,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,joint,home3,1,False,0.0,0.11288798903115094,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,pose,reach0,1,False,0.0,0.10868414503056556,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,pose,reach1,1,False,0.0,0.1325469199800864,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,pose,reach2,1,False,0.0,0.11418493092060089,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,pose,reach3,1,False,0.0,0.11645472806412727,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,pose,rand00,1,False,0.0,0.11412843898870051,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,pose,rand01,1,False,0.0,0.10822780604939908,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,pose,rand02,1,False,0.0,0.11210721801035106,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,pose,rand03,1,False,0.0,0.10676332702860236,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,pose,rand04,1,False,0.0,0.11165050300769508,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,pose,rand05,1,False,0.0,0.12414103304035962,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,pose,rand06,1,False,0.0,0.108517793007195,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,pose,rand07,1,False,0.0,0.10066417302004993,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,pose,rand08,1,False,0.0,0.10228195798117667,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,pose,rand09,1,False,0.0,0.10315569199156016,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,pose,rand10,1,False,0.0,0.11644655396230519,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,pose,rand11,1,False,0.0,0.10051151202060282,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,joint,home1,2,False,0.0,0.10687193705234677,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,joint,home2,2,False,0.0,0.1147538439836353,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,joint,home3,2,False,0.0,0.10201160900760442,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,pose,reach0,2,False,0.0,0.12264308298472315,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,pose,reach1,2,False,0.0,0.08847382804378867,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,pose,reach2,2,False,0.0,0.09609835094306618,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,pose,reach3,2,False,0.0,0.06127889803610742,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,pose,rand00,2,False,0.0,0.08549708302598447,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,pose,rand01,2,False,0.0,0.08583337697200477,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,pose,rand02,2,False,0.0,0.10343786305747926,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,pose,rand03,2,False,0.0,0.1091406550258398,nan,-1
