pipeline,scaling,scene,goal_type,goal_id,trial,success,planning_time_s,wall_time_s,traj_duration_s,error_code
ompl,1.0,floor,pose,reach1,3,True,0.025835130999999997,0.03449570096563548,4.349780941,1
ompl,1.0,floor,pose,reach2,3,True,0.022006501,0.027561727911233902,1.052591607,1
ompl,1.0,floor,pose,reach3,3,True,0.02408801,0.030544728972017765,1.807053656,1
ompl,1.0,floor,pose,rand00,3,False,0.0,5.023533411906101,nan,99999
ompl,1.0,floor,pose,rand01,3,True,0.014860204,0.021754704997874796,4.169328106,1
ompl,1.0,floor,pose,rand02,3,True,0.024643052,0.031083473935723305,4.120212021,1
ompl,1.0,floor,pose,rand03,3,True,0.276517001,0.37926994799636304,4.10054188,1
ompl,1.0,floor,pose,rand04,3,True,0.014171836,0.021604527020826936,4.001034973,1
ompl,1.0,floor,pose,rand05,3,True,0.0072619,0.016836318071000278,2.283311887,1
ompl,1.0,floor,pose,rand06,3,False,0.0,5.013466914999299,nan,99999
ompl,1.0,floor,pose,rand07,3,False,0.0,5.0140560830477625,nan,99999
ompl,1.0,floor,pose,rand08,3,True,0.016474116,0.022776516969315708,1.886927928,1
ompl,1.0,floor,pose,rand09,3,False,0.0,5.037800985039212,nan,99999
ompl,1.0,floor,pose,rand10,3,True,0.015993048,0.026318858028389513,4.292318121,1
ompl,1.0,floor,pose,rand11,3,False,0.0,5.103503311984241,nan,99999
ompl,1.0,floor,joint,home1,4,True,0.011835905999999998,0.01978819305077195,0.0,1
ompl,1.0,floor,joint,home2,4,True,0.017125212,0.02402763394638896,3.356625315,1
ompl,1.0,floor,joint,home3,4,True,0.014473544000000001,0.021256424952298403,2.585694439,1
ompl,1.0,floor,pose,reach0,4,True,0.022775182,0.03180416696704924,3.976129511,1
ompl,1.0,floor,pose,reach1,4,True,0.021673637,0.027777241077274084,1.330384511,1
ompl,1.0,floor,pose,reach2,4,True,0.021778009,0.028035694966092706,1.078270411,1
ompl,1.0,floor,pose,reach3,4,True,0.024702135,0.032287891022861004,4.235368037,1
ompl,1.0,floor,pose,rand00,4,False,0.0,5.025071403943002,nan,99999
ompl,1.0,floor,pose,rand01,4,True,0.015554692,0.02343634096905589,4.174169084,1
ompl,1.0,floor,pose,rand02,4,True,0.01474634,0.020074883941560984,2.549662357,1
ompl,1.0,floor,pose,rand03,4,True,0.42411292300000003,0.4783292909851298,5.297352912,1
ompl,1.0,floor,pose,rand04,4,True,0.015013238,0.02139117498882115,4.001547966,1
ompl,1.0,floor,pose,rand05,4,True,0.013020190000000001,0.01874569000210613,2.308531995,1
ompl,1.0,floor,pose,rand06,4,False,0.0,5.026409065001644,nan,99999
ompl,1.0,floor,pose,rand07,4,False,0.0,5.012869313010015,nan,99999
ompl,1.0,floor,pose,rand08,4,True,0.015331,0.026458856998942792,4.695526664,1
ompl,1.0,floor,pose,rand09,4,False,0.0,5.023963734973222,nan,99999
ompl,1.0,floor,pose,rand10,4,True,0.01402494,0.021592607023194432,4.240573762,1
ompl,1.0,floor,pose,rand11,4,False,0.0,5.086716264020652,nan,99999
