pipeline,scaling,scene,goal_type,goal_id,trial,success,planning_time_s,wall_time_s,traj_duration_s,error_code
ompl,0.25,floor,joint,home1,4,True,0.011210511000000001,0.014827213948592544,0.0,1
ompl,0.25,floor,joint,home2,4,True,0.017259537,0.025671189068816602,7.214468486,1
ompl,0.25,floor,joint,home3,4,True,0.014061816,0.020742496009916067,5.212115837,1
ompl,0.25,floor,pose,reach0,4,True,0.022841942,0.03635889303404838,9.21086367,1
ompl,0.25,floor,pose,reach1,4,True,0.022000341000000003,0.027352211996912956,2.685057898,1
ompl,0.25,floor,pose,reach2,4,True,0.014361187,0.028003185987472534,9.400928922,1
ompl,0.25,floor,pose,reach3,4,True,0.026113151,0.041737927007488906,10.116295468,1
ompl,0.25,floor,pose,rand00,4,False,0.0,5.025322909001261,nan,99999
ompl,0.25,floor,pose,rand01,4,True,0.025519297,0.03213787102140486,1.9301171680000002,1
ompl,0.25,floor,pose,rand02,4,True,0.012728494,0.020861279917880893,3.9782222320000002,1
ompl,0.25,floor,pose,rand03,4,True,0.177441346,0.3814768900629133,9.64599137,1
ompl,0.25,floor,pose,rand04,4,True,0.023177132,0.028007257031276822,3.202006646,1
ompl,0.25,floor,pose,rand05,4,True,0.02524265,0.04861022997647524,13.01641504,1
ompl,0.25,floor,pose,rand06,4,False,0.0,5.029532713931985,nan,99999
ompl,0.25,floor,pose,rand07,4,False,0.0,5.027786277001724,nan,99999
ompl,0.25,floor,pose,rand08,4,True,0.02719385,0.038570748060010374,9.041642234,1
ompl,0.25,floor,pose,rand09,4,False,0.0,5.03871237905696,nan,99999
ompl,0.25,floor,pose,rand10,4,True,0.02278587,0.03074345795903355,4.704320352,1
ompl,0.25,floor,pose,rand11,4,False,0.0,5.097130270907655,nan,99999
